ASV_name	Kingdom	Phylum	Class	Order	Family	Genus
prok_asv9823	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
prok_asv9824	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9825	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopumilus
prok_asv9827	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionales uc	Micavibrionales uc
prok_asv9828	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas
prok_asv9829	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv9830	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae uc
prok_asv9831	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv9832	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
prok_asv9833	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella
prok_asv9834	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae uc
prok_asv9835	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaeria uc	Lentisphaeria uc	Lentisphaeria uc
prok_asv9836	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19 uc	PB19 uc
prok_asv9837	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv9838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv9839	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Unknown_Family uc
prok_asv9840	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
prok_asv9841	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4
prok_asv9842	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv9843	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae uc
prok_asv9844	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae uc
prok_asv9845	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9846	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus
prok_asv9847	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
prok_asv9849	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae uc
prok_asv9850	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Unknown_Family uc
prok_asv9851	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
prok_asv9852	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9853	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv9854	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9855	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
prok_asv9856	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae uc
prok_asv9857	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7
prok_asv9858	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv9859	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacteraceae uc
prok_asv9860	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17 uc
prok_asv9861	Bacteria	Planctomycetota	OM190	OM190 uc	OM190 uc	OM190 uc
prok_asv9862	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv9863	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9864	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9865	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
prok_asv9866	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	PAUC26f uc	PAUC26f uc
prok_asv9867	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv9868	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv9869	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9870	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
prok_asv9871	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae uc
prok_asv9872	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv9873	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9874	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv9875	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
prok_asv9876	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
prok_asv9877	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopumilus
prok_asv9878	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
prok_asv9879	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Unknown_Family uc
prok_asv9880	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
prok_asv9882	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae uc
prok_asv9883	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
prok_asv9884	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae uc
prok_asv9885	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
prok_asv9886	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86 uc	SAR86 uc
prok_asv9887	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
prok_asv9888	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	AT-s2-59 uc	AT-s2-59 uc
prok_asv9889	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv9890	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19 uc	PB19 uc
prok_asv9891	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Limibaculum
prok_asv9892	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter
prok_asv9893	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv9895	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9896	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78 uc	EPR3968-O8a-Bc78 uc
prok_asv9897	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv9898	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula
prok_asv9899	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula
prok_asv9900	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41 uc	WCHB1-41 uc
prok_asv9901	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae uc
prok_asv9902	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169 uc
prok_asv9903	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae uc
prok_asv9904	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Cand_Megaira
prok_asv9906	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
prok_asv9907	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
prok_asv9908	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II uc	Marine_Group_II uc
prok_asv9909	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
prok_asv9910	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Profundimonas
prok_asv9911	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
prok_asv9912	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus
prok_asv9913	Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014 uc	Clostridia_UCG-014 uc
prok_asv9914	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
prok_asv9915	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9916	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
prok_asv9917	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv9918	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv9919	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
prok_asv9921	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
prok_asv9922	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiellaceae uc
prok_asv9924	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996
prok_asv9925	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767 uc
prok_asv9926	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae uc
prok_asv9927	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv9928	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9929	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae uc
prok_asv9930	Bacteria	Proteobacteria	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc
prok_asv9931	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
prok_asv9932	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9933	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv9934	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv9935	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisellaceae uc
prok_asv9936	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	Thiohalophilus
prok_asv9937	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv9938	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv9939	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae uc
prok_asv9940	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9941	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Unknown_Family uc
prok_asv9942	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116	SAR116 uc
prok_asv9944	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
prok_asv9945	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales uc	Cellvibrionales uc
prok_asv9946	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9947	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae uc
prok_asv9948	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula
prok_asv9949	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter
prok_asv9950	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ia
prok_asv9951	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae uc
prok_asv9952	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9953	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
prok_asv9954	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
prok_asv9955	Bacteria	Proteobacteria	Gammaproteobacteria	OM182	OM182 uc	OM182 uc
prok_asv9956	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv9957	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9958	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae uc
prok_asv9959	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv9960	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv9961	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv9962	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv9963	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9964	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9965	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv9966	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
prok_asv9967	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
prok_asv9968	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv9969	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
prok_asv9970	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales uc	Bradymonadales uc
prok_asv9971	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41 uc	WCHB1-41 uc
prok_asv9972	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv9973	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv9974	Bacteria	WS2	WS2 uc	WS2 uc	WS2 uc	WS2 uc
prok_asv9975	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv9976	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales uc	Chitinophagales uc
prok_asv9977	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9978	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales uc	Dadabacteriales uc
prok_asv9979	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22 uc	JGI_0000069-P22 uc
prok_asv9980	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium
prok_asv9981	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella
prok_asv9982	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4 uc
prok_asv9983	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
prok_asv9984	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium
prok_asv9985	Bacteria	Chloroflexi	Dehalococcoidia	SAR202	SAR202 uc	SAR202 uc
prok_asv9986	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv9987	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
prok_asv9988	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4 uc
prok_asv9989	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7	NS7 uc
prok_asv9990	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
prok_asv9991	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales uc	Oligoflexales uc
prok_asv9992	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae uc
prok_asv9993	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae uc
prok_asv9994	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	Schleiferia
prok_asv9996	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsiaceae uc
prok_asv9997	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales uc	Flavobacteriales uc
prok_asv9998	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenales uc	Ardenticatenales uc
prok_asv9999	Bacteria	Proteobacteria	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc
prok_asv10000	Bacteria	Chloroflexi	TK17	TK17 uc	TK17 uc	TK17 uc
prok_asv10001	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
prok_asv10002	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II uc	Marine_Group_II uc
prok_asv10003	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae uc
prok_asv10005	Bacteria	Latescibacterota	Latescibacterota uc	Latescibacterota uc	Latescibacterota uc	Latescibacterota uc
prok_asv10006	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
prok_asv10007	Bacteria	Planctomycetota	OM190	OM190 uc	OM190 uc	OM190 uc
prok_asv10008	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae uc
prok_asv10010	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopelagicus
prok_asv10011	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
prok_asv10012	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae uc
prok_asv10013	Bacteria	WPS-2	WPS-2 uc	WPS-2 uc	WPS-2 uc	WPS-2 uc
prok_asv10014	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv10015	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007 uc
prok_asv10016	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
prok_asv10017	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
prok_asv10018	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1
prok_asv10019	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
prok_asv10021	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisellaceae uc
prok_asv10022	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus
prok_asv10023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella
prok_asv10024	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv10025	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae uc
prok_asv10026	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv10027	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20 uc	0319-6G20 uc
prok_asv10029	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	EC3 uc	EC3 uc
prok_asv10030	Bacteria	Planctomycetota	Planctomycetota uc	Planctomycetota uc	Planctomycetota uc	Planctomycetota uc
prok_asv10031	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea
prok_asv10032	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
prok_asv10033	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
prok_asv10034	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter
prok_asv10035	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales uc	Kapabacteriales uc
prok_asv10036	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
prok_asv10037	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv10038	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae uc
prok_asv10039	Bacteria	Planctomycetota	vadinHA49	vadinHA49 uc	vadinHA49 uc	vadinHA49 uc
prok_asv10041	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
prok_asv10042	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
prok_asv10044	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
prok_asv10045	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv10046	Bacteria	Nitrospinota	P9X2b3D02	P9X2b3D02 uc	P9X2b3D02 uc	P9X2b3D02 uc
prok_asv10047	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae uc
prok_asv10048	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv10049	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	BD2-7	BD2-7 uc
prok_asv10050	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales uc	Defluviicoccales uc
prok_asv10051	Bacteria	Gemmatimonadota	BD2-11	BD2-11 uc	BD2-11 uc	BD2-11 uc
prok_asv10052	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
prok_asv10053	Bacteria	Chloroflexi	Dehalococcoidia	SAR202	SAR202 uc	SAR202 uc
prok_asv10054	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Flammeovirgaceae uc
prok_asv10055	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19 uc	PB19 uc
prok_asv10056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter
